MemberID,Age,Gender,MembershipType,MonthlyFee,JoinDate,LastVisitDate,VisitsLast30Days,PersonalTrainingSessionsLast90Days,PaymentMethod,InactivityDays,Cancelled
1335,21,D,Basic,19.99,2025-12-18,2025-12-30,1,0,SEPA,33,0
1336,42,D,Elite,49.99,2023-01-11,2025-01-16,10,1,PayPal,381,1
1337,28,M,Elite,49.99,2025-12-17,2026-01-17,10,0,PayPal,15,0
1338,20,F,Premium,34.99,2023-10-10,2026-01-07,2,0,SEPA,25,0
1339,22,M,Premium,34.99,2025-11-25,2026-01-02,8,3,SEPA,30,0
1340,40,D,Premium,34.99,2024-08-16,2025-04-30,15,2,SEPA,277,0
1341,49,D,Elite,49.99,2025-12-30,2026-01-14,5,5,SEPA,18,0
1342,17,M,Premium,34.99,2025-08-22,2025-10-28,5,1,SEPA,96,0
1343,51,D,Premium,34.99,2023-10-13,2024-05-09,13,0,SEPA,633,0
1344,52,D,Elite,49.99,2025-10-07,2025-10-16,11,0,SEPA,108,1
1345,51,F,Basic,19.99,2025-05-02,2025-06-12,5,1,PayPal,234,1
1346,38,F,Premium,34.99,2024-04-06,2026-01-31,5,4,SEPA,1,0
1347,28,D,Elite,49.99,2023-04-24,2023-05-20,11,0,PayPal,988,1
1348,40,F,Elite,49.99,2025-09-14,2025-09-27,12,5,SEPA,127,1
1349,55,F,Premium,34.99,2025-06-15,2025-07-15,9,3,SEPA,201,1
1350,16,M,Premium,34.99,2023-07-08,2025-03-01,7,0,PayPal,337,1
1351,31,M,Basic,19.99,2023-04-04,2023-05-04,10,1,Credit Card,1004,1
1352,31,F,Basic,19.99,2024-12-17,2025-10-21,2,0,SEPA,103,1
1353,50,M,Premium,34.99,2023-06-06,2024-02-17,5,0,SEPA,715,0
1354,35,F,Elite,49.99,2025-06-27,2025-12-26,6,5,Credit Card,37,0
1355,50,D,Basic,19.99,2024-10-15,2025-10-07,14,2,PayPal,117,0
1356,21,M,Basic,19.99,2025-09-22,2025-12-02,8,0,PayPal,61,1
1357,39,D,Basic,19.99,2024-03-07,2024-07-10,8,1,Credit Card,571,1
1358,47,M,Premium,34.99,2023-08-22,2023-09-12,7,2,SEPA,873,1
1359,55,F,Premium,34.99,2023-05-03,2024-02-12,11,1,SEPA,720,1
1360,27,D,Premium,34.99,2024-02-26,2025-03-20,2,0,Credit Card,318,1
1361,32,D,Basic,19.99,2023-02-23,2025-01-11,6,0,Credit Card,386,1
1362,19,M,Elite,49.99,2025-05-25,2025-12-11,3,5,PayPal,52,0
1363,52,D,Elite,49.99,2025-08-07,2025-11-23,8,1,Credit Card,70,0
1364,16,F,Elite,49.99,2024-05-02,2024-09-14,9,2,PayPal,505,1
1365,52,F,Basic,19.99,2024-08-28,2025-08-08,3,0,PayPal,177,1
1366,35,D,Elite,49.99,2023-01-26,2023-10-07,6,4,Credit Card,848,1
1367,16,F,Basic,19.99,2023-02-05,2025-07-24,10,0,SEPA,192,1
1368,53,M,Premium,34.99,2025-04-16,2025-05-15,12,0,Credit Card,262,0
1369,33,F,Premium,34.99,2024-01-04,2024-09-24,11,3,PayPal,495,1
1370,23,D,Basic,19.99,2023-04-12,2024-07-31,7,3,Credit Card,550,1
1371,19,D,Premium,34.99,2023-03-27,2024-07-05,8,0,Credit Card,576,1
1372,38,M,Basic,19.99,2023-04-02,2024-07-25,4,0,SEPA,556,1
1373,39,D,Premium,34.99,2024-10-29,2025-08-17,11,1,SEPA,168,1
1374,39,F,Premium,34.99,2024-10-30,2025-09-05,11,0,Credit Card,149,0
1375,39,M,Premium,34.99,2023-03-05,2024-01-27,15,0,PayPal,736,1
1376,48,D,Elite,49.99,2024-03-09,2025-01-23,2,2,SEPA,374,1
1377,18,D,Elite,49.99,2025-02-14,2025-12-09,11,5,SEPA,54,0
1378,48,D,Elite,49.99,2024-04-04,2025-11-03,4,2,PayPal,90,0
1379,46,D,Elite,49.99,2023-04-16,2024-12-27,4,2,PayPal,401,1
1380,37,M,Premium,34.99,2024-08-23,2025-04-29,8,2,PayPal,278,0
1381,42,F,Basic,19.99,2024-05-08,2025-08-06,3,2,PayPal,179,0
1382,44,F,Basic,19.99,2025-09-18,2025-11-15,0,0,PayPal,78,1
1383,53,D,Basic,19.99,2024-05-16,2025-07-07,0,0,SEPA,209,1
1384,42,D,Basic,19.99,2023-06-16,2024-08-07,0,0,SEPA,543,1
1385,26,M,Premium,34.99,2025-07-18,2025-07-21,7,3,PayPal,195,0
1386,18,F,Basic,19.99,2023-07-26,2023-12-02,1,0,PayPal,792,1
1387,38,M,Premium,34.99,2025-03-05,2025-10-07,7,0,Credit Card,117,1
1388,54,D,Basic,19.99,2024-11-20,2025-09-18,7,0,Credit Card,136,1
1389,44,D,Premium,34.99,2025-07-08,2025-10-20,6,3,SEPA,104,1
1390,25,M,Elite,49.99,2025-11-09,2025-11-19,3,1,Credit Card,74,0
1391,48,D,Elite,49.99,2025-06-17,2025-08-01,6,6,Credit Card,184,1
1392,52,D,Elite,49.99,2024-11-29,2024-12-23,1,1,Credit Card,405,1
1393,27,M,Basic,19.99,2025-02-25,2025-08-07,8,0,SEPA,178,0
1394,33,D,Elite,49.99,2025-05-31,2025-10-10,6,4,Credit Card,114,1
1395,44,M,Basic,19.99,2024-07-14,2025-11-24,3,5,SEPA,69,0
1396,25,M,Basic,19.99,2024-04-19,2025-01-29,1,0,PayPal,368,1
1397,16,F,Basic,19.99,2023-03-23,2024-04-25,3,2,Credit Card,647,0
1398,24,F,Premium,34.99,2025-06-30,2025-11-10,13,0,SEPA,83,0
1399,47,F,Basic,19.99,2025-06-29,2025-10-17,14,0,SEPA,107,0
1400,30,D,Basic,19.99,2024-12-25,2025-02-03,3,3,PayPal,363,1
1401,36,M,Premium,34.99,2025-11-16,2025-11-25,13,2,SEPA,68,0
1402,31,M,Elite,49.99,2023-03-14,2023-03-30,1,6,Credit Card,1039,1
1403,47,M,Elite,49.99,2025-08-20,2025-09-27,5,3,SEPA,127,1
1404,16,F,Basic,19.99,2025-11-23,2025-12-20,0,1,SEPA,43,0
1405,55,F,Elite,49.99,2025-05-06,2025-09-17,3,1,PayPal,137,1
1406,30,F,Elite,49.99,2024-01-04,2024-11-06,0,3,Credit Card,452,1
1407,22,M,Basic,19.99,2025-09-12,2025-11-26,14,0,Credit Card,67,0
1408,31,D,Premium,34.99,2025-07-04,2025-09-25,11,2,SEPA,129,1
1409,41,D,Basic,19.99,2024-12-12,2025-12-03,6,0,Credit Card,60,0
1410,17,F,Premium,34.99,2025-04-23,2025-08-21,0,0,SEPA,164,1
1411,36,F,Premium,34.99,2024-10-23,2025-03-05,9,0,SEPA,333,1
1412,30,F,Elite,49.99,2024-07-03,2025-11-12,9,1,PayPal,81,1
1413,29,D,Basic,19.99,2023-12-08,2025-06-08,11,0,PayPal,238,1
1414,40,M,Elite,49.99,2023-02-10,2023-03-25,6,4,SEPA,1044,1
1415,39,D,Basic,19.99,2023-04-11,2024-06-15,13,0,PayPal,596,1
1416,26,F,Premium,34.99,2024-04-14,2025-02-05,3,2,SEPA,361,1
1417,49,M,Elite,49.99,2023-03-15,2023-04-25,4,4,Credit Card,1013,1
1418,31,M,Premium,34.99,2023-02-19,2024-06-04,7,0,Credit Card,607,1
1419,33,M,Basic,19.99,2023-09-26,2026-01-10,11,2,Credit Card,22,0
1420,50,D,Basic,19.99,2023-02-11,2023-03-13,10,2,PayPal,1056,1
1421,36,F,Elite,49.99,2024-10-01,2025-11-06,7,1,SEPA,87,1
1422,40,F,Premium,34.99,2024-06-25,2025-10-20,16,3,Credit Card,104,1
1423,31,F,Basic,19.99,2024-08-05,2026-01-05,12,0,PayPal,27,0
1424,30,D,Basic,19.99,2023-08-10,2024-11-15,3,1,PayPal,443,1
1425,35,F,Basic,19.99,2023-08-12,2025-05-31,9,0,SEPA,246,1
1426,53,M,Basic,19.99,2024-03-01,2025-07-15,9,3,PayPal,201,1
1427,47,F,Premium,34.99,2024-04-21,2024-06-20,6,2,Credit Card,591,1
1428,33,D,Basic,19.99,2025-04-12,2025-04-14,6,0,Credit Card,293,1
1429,45,D,Premium,34.99,2024-04-27,2025-03-22,0,0,SEPA,316,0
1430,20,F,Basic,19.99,2023-08-04,2024-10-12,6,0,SEPA,477,1
1431,23,M,Premium,34.99,2024-02-09,2025-05-02,2,1,SEPA,275,1
1432,16,F,Basic,19.99,2025-05-06,2025-11-26,2,1,PayPal,67,0
1433,36,D,Premium,34.99,2024-07-09,2025-12-26,5,0,PayPal,37,0
1434,39,D,Elite,49.99,2024-02-23,2025-11-12,7,5,PayPal,81,0
1435,49,D,Premium,34.99,2023-10-05,2024-03-21,12,1,SEPA,682,1
1436,28,M,Elite,49.99,2023-01-12,2024-10-11,11,4,PayPal,478,1
1437,26,M,Premium,34.99,2025-08-17,2026-01-16,2,0,SEPA,16,0
1438,34,F,Elite,49.99,2024-01-30,2024-11-06,7,1,Credit Card,452,1
1439,53,M,Basic,19.99,2024-02-19,2024-05-08,5,0,SEPA,634,1
1440,49,D,Elite,49.99,2023-09-17,2025-12-11,8,1,PayPal,52,0
1441,29,M,Basic,19.99,2024-07-21,2025-11-17,8,0,PayPal,76,1
1442,26,F,Basic,19.99,2023-10-28,2024-03-22,2,4,PayPal,681,1
1443,46,F,Premium,34.99,2025-06-19,2025-10-05,6,0,Credit Card,119,1
1444,38,F,Elite,49.99,2025-02-28,2025-10-28,7,3,SEPA,96,0
1445,33,D,Basic,19.99,2023-12-07,2025-09-15,8,0,Credit Card,139,1
1446,43,D,Premium,34.99,2023-09-04,2025-03-28,11,4,PayPal,310,0
1447,43,M,Elite,49.99,2024-12-09,2025-12-16,0,0,Credit Card,47,0
1448,16,M,Premium,34.99,2025-02-05,2025-05-07,6,2,Credit Card,270,1
1449,39,F,Elite,49.99,2023-07-12,2025-10-24,12,1,PayPal,100,1
1450,18,D,Elite,49.99,2025-09-07,2025-12-17,7,5,SEPA,46,0
1451,45,F,Basic,19.99,2025-08-22,2026-01-24,0,1,SEPA,8,0
1452,17,D,Elite,49.99,2023-03-20,2025-04-14,11,5,SEPA,293,0
1453,23,M,Premium,34.99,2023-06-19,2024-08-21,7,0,PayPal,529,1
1454,55,D,Basic,19.99,2024-07-22,2025-02-05,3,3,PayPal,361,0
1455,39,D,Basic,19.99,2023-12-13,2025-08-04,9,0,PayPal,181,1
1456,28,D,Basic,19.99,2023-05-06,2023-07-11,5,0,Credit Card,936,1
1457,48,F,Basic,19.99,2024-02-11,2026-01-16,0,0,Credit Card,16,0
1458,23,F,Premium,34.99,2024-07-14,2025-07-08,2,0,Credit Card,208,1
1459,21,M,Elite,49.99,2023-06-30,2023-10-27,10,3,SEPA,828,1
1460,29,D,Premium,34.99,2023-12-13,2023-12-23,0,2,Credit Card,771,0
1461,35,M,Premium,34.99,2024-01-27,2024-06-10,7,0,Credit Card,601,1
1462,28,F,Basic,19.99,2025-04-27,2025-08-20,7,2,Credit Card,165,1
1463,38,D,Premium,34.99,2023-07-09,2024-11-21,4,3,PayPal,437,1
1464,53,F,Basic,19.99,2023-12-16,2024-01-22,3,0,Credit Card,741,1
1465,37,D,Elite,49.99,2024-08-14,2025-03-14,1,1,PayPal,324,1
1466,29,F,Premium,34.99,2024-03-07,2024-11-26,9,1,SEPA,432,1
1467,45,D,Premium,34.99,2025-08-31,2025-10-05,5,2,SEPA,119,1
1468,22,D,Premium,34.99,2024-10-22,2025-10-16,8,0,Credit Card,108,1
1469,22,M,Premium,34.99,2024-11-20,2025-10-17,6,3,SEPA,107,1
1470,55,F,Elite,49.99,2025-06-18,2026-01-11,4,2,SEPA,21,0
1471,54,F,Premium,34.99,2024-06-01,2025-06-18,6,0,SEPA,228,0
1472,42,F,Premium,34.99,2025-11-04,2025-11-17,11,0,PayPal,76,1
1473,54,D,Elite,49.99,2023-12-07,2024-10-09,11,8,SEPA,480,1
1474,19,M,Premium,34.99,2024-11-13,2025-12-21,8,0,Credit Card,42,0
1475,16,D,Basic,19.99,2023-12-05,2025-03-20,6,2,SEPA,318,1
1476,43,M,Elite,49.99,2024-04-28,2024-11-22,8,6,Credit Card,436,1
1477,26,F,Basic,19.99,2023-01-11,2025-09-14,0,1,Credit Card,140,1
1478,31,M,Premium,34.99,2025-02-09,2025-10-04,12,3,Credit Card,120,1
1479,54,F,Elite,49.99,2024-08-02,2025-10-10,12,4,PayPal,114,0
1480,54,M,Basic,19.99,2023-02-25,2024-05-24,3,2,PayPal,618,1
1481,30,M,Premium,34.99,2025-03-26,2025-05-04,9,2,Credit Card,273,1
1482,27,F,Basic,19.99,2025-02-25,2026-01-25,5,2,SEPA,7,0
1483,27,M,Premium,34.99,2024-06-18,2025-08-23,4,0,SEPA,162,1
1484,22,D,Premium,34.99,2024-12-10,2025-11-26,8,0,PayPal,67,1
1485,45,M,Premium,34.99,2025-11-04,2025-12-23,4,0,SEPA,40,0
1486,32,D,Elite,49.99,2024-09-12,2025-04-17,13,5,PayPal,290,0
1487,37,D,Premium,34.99,2025-02-02,2025-10-02,9,1,Credit Card,122,1
1488,16,F,Elite,49.99,2023-06-13,2023-11-13,5,2,PayPal,811,1
1489,19,F,Premium,34.99,2025-07-20,2025-11-08,15,1,SEPA,85,1
1490,43,F,Elite,49.99,2025-01-26,2025-06-04,5,6,SEPA,242,1
1491,42,M,Premium,34.99,2024-08-23,2025-08-23,5,3,Credit Card,162,1
1492,31,M,Basic,19.99,2023-03-16,2025-06-04,3,0,Credit Card,242,1
1493,33,F,Premium,34.99,2025-06-01,2026-01-15,6,0,PayPal,17,0
1494,45,M,Basic,19.99,2025-12-08,2026-01-13,5,1,PayPal,19,0
1495,48,D,Basic,19.99,2023-07-27,2024-08-21,3,3,Credit Card,529,1
1496,32,D,Elite,49.99,2023-02-15,2024-02-26,7,2,SEPA,706,0
1497,32,F,Elite,49.99,2024-01-28,2025-09-03,0,2,SEPA,151,1
1498,46,M,Premium,34.99,2025-02-05,2025-11-25,7,4,PayPal,68,1
1499,27,D,Premium,34.99,2023-04-04,2025-06-28,7,3,Credit Card,218,1
1500,33,F,Elite,49.99,2023-09-23,2024-06-30,9,0,SEPA,581,1
1501,30,M,Elite,49.99,2023-02-07,2024-12-02,6,6,PayPal,426,1
1502,50,F,Premium,34.99,2025-05-11,2025-10-26,8,0,Credit Card,98,1
1503,45,D,Premium,34.99,2025-06-29,2025-08-06,9,3,Credit Card,179,1
1504,52,M,Elite,49.99,2025-04-05,2025-04-21,0,3,PayPal,286,1
1505,35,F,Premium,34.99,2025-12-20,2026-01-12,3,1,PayPal,20,0
1506,38,D,Premium,34.99,2023-12-08,2025-09-07,2,2,Credit Card,147,1
1507,40,D,Basic,19.99,2025-10-02,2025-11-01,0,4,Credit Card,92,1
1508,23,D,Premium,34.99,2024-03-23,2024-10-25,9,2,PayPal,464,1
1509,42,F,Basic,19.99,2025-04-01,2026-01-07,1,2,Credit Card,25,0
1510,36,D,Elite,49.99,2023-08-05,2025-06-15,5,2,Credit Card,231,1
1511,26,M,Premium,34.99,2024-08-09,2025-11-12,6,3,Credit Card,81,1
1512,22,F,Elite,49.99,2023-12-19,2025-11-17,1,0,PayPal,76,1
1513,24,D,Elite,49.99,2023-03-01,2024-06-02,6,2,Credit Card,609,1
1514,55,M,Basic,19.99,2023-02-16,2024-12-12,1,0,Credit Card,416,1
1515,51,D,Basic,19.99,2023-02-16,2025-04-23,7,0,SEPA,284,1
1516,28,F,Basic,19.99,2023-12-25,2025-04-21,3,5,Credit Card,286,1
1517,54,F,Basic,19.99,2025-07-29,2025-09-29,9,0,SEPA,125,1
1518,26,M,Premium,34.99,2024-11-09,2026-01-29,7,0,PayPal,3,0
1519,46,F,Basic,19.99,2025-04-12,2026-01-03,8,0,PayPal,29,0
1520,54,D,Elite,49.99,2023-09-05,2025-09-06,7,0,SEPA,148,0
1521,18,F,Premium,34.99,2024-08-22,2025-10-03,7,0,Credit Card,121,1
1522,25,F,Elite,49.99,2023-09-12,2023-12-27,8,2,Credit Card,767,1
1523,31,F,Basic,19.99,2024-11-26,2025-02-06,5,2,Credit Card,360,1
1524,31,F,Premium,34.99,2025-10-03,2026-01-07,6,3,PayPal,25,0
1525,33,D,Basic,19.99,2024-06-12,2026-01-14,6,0,SEPA,18,0
1526,39,D,Premium,34.99,2025-01-29,2025-11-13,5,3,Credit Card,80,0
1527,34,M,Elite,49.99,2025-08-31,2025-12-21,8,2,Credit Card,42,0
1528,17,M,Elite,49.99,2024-06-10,2025-01-29,6,5,PayPal,368,1
1529,41,F,Elite,49.99,2025-11-07,2026-01-12,16,0,PayPal,20,0
1530,49,F,Premium,34.99,2025-10-23,2025-12-02,11,0,PayPal,61,1
1531,46,F,Basic,19.99,2025-09-14,2025-10-28,5,0,SEPA,96,1
1532,33,D,Elite,49.99,2024-04-04,2024-09-04,9,0,Credit Card,515,1
1533,30,D,Basic,19.99,2023-01-25,2026-01-02,5,1,Credit Card,30,0
1534,33,D,Elite,49.99,2025-11-05,2025-11-13,10,0,SEPA,80,1
1535,49,M,Basic,19.99,2025-07-03,2025-11-25,5,4,PayPal,68,0
1536,45,M,Basic,19.99,2024-05-16,2025-01-04,9,0,PayPal,393,1
1537,24,D,Premium,34.99,2024-01-25,2024-03-30,10,1,PayPal,673,1
1538,22,D,Basic,19.99,2025-09-04,2025-12-31,3,3,SEPA,32,0
1539,46,M,Basic,19.99,2025-06-24,2025-07-15,3,0,PayPal,201,1
1540,23,D,Premium,34.99,2023-01-20,2025-06-18,8,0,PayPal,228,1
1541,32,F,Elite,49.99,2025-07-23,2025-07-23,7,5,Credit Card,193,1
1542,35,F,Elite,49.99,2025-11-19,2025-12-25,8,4,Credit Card,38,0
1543,27,F,Basic,19.99,2025-06-20,2025-07-18,1,5,SEPA,198,1
1544,43,D,Premium,34.99,2024-01-02,2024-03-09,14,3,PayPal,694,1
1545,22,M,Basic,19.99,2024-01-10,2024-07-26,4,2,Credit Card,555,1
1546,35,D,Basic,19.99,2023-07-30,2025-06-30,3,0,Credit Card,216,1
1547,55,D,Basic,19.99,2023-12-18,2024-05-27,3,3,PayPal,615,1
1548,30,F,Premium,34.99,2025-05-03,2025-09-17,14,0,Credit Card,137,1
1549,38,D,Premium,34.99,2024-11-14,2025-11-21,3,1,Credit Card,72,1
1550,19,F,Premium,34.99,2023-01-12,2025-04-18,6,0,Credit Card,289,1
1551,29,D,Elite,49.99,2023-02-09,2024-03-29,7,6,Credit Card,674,1
1552,51,D,Elite,49.99,2025-02-22,2025-08-07,8,4,Credit Card,178,1
1553,31,M,Premium,34.99,2023-08-07,2023-10-22,6,0,SEPA,833,1
1554,31,F,Elite,49.99,2025-03-09,2025-11-13,6,2,Credit Card,80,1
1555,39,F,Premium,34.99,2024-07-19,2026-01-20,9,1,Credit Card,12,0
1556,25,D,Premium,34.99,2025-04-27,2025-07-13,3,0,Credit Card,203,1
1557,49,F,Elite,49.99,2024-06-17,2025-10-14,14,3,Credit Card,110,1
1558,29,M,Premium,34.99,2025-07-02,2026-01-09,3,1,PayPal,23,0
1559,54,D,Basic,19.99,2024-06-14,2025-03-02,9,3,Credit Card,336,1
1560,48,F,Basic,19.99,2023-04-09,2023-08-10,0,0,Credit Card,906,0
1561,52,F,Elite,49.99,2025-10-04,2025-11-09,9,3,PayPal,84,1
1562,26,D,Basic,19.99,2023-08-19,2025-02-13,1,0,SEPA,353,1
1563,43,F,Premium,34.99,2023-05-30,2025-07-23,0,2,PayPal,193,1
1564,27,D,Elite,49.99,2024-11-07,2024-12-14,5,5,Credit Card,414,1
1565,52,F,Basic,19.99,2023-02-13,2025-05-15,3,0,Credit Card,262,1
1566,32,M,Elite,49.99,2025-05-24,2025-07-01,6,1,PayPal,215,1
1567,38,D,Elite,49.99,2024-02-15,2025-09-25,11,5,SEPA,129,1
1568,50,D,Basic,19.99,2023-07-26,2023-08-21,6,0,Credit Card,895,0
1569,30,D,Basic,19.99,2024-10-07,2026-01-25,6,2,SEPA,7,0
1570,17,M,Premium,34.99,2024-03-20,2025-03-18,14,4,PayPal,320,1
1571,19,F,Premium,34.99,2024-03-03,2025-03-27,5,1,SEPA,311,1
1572,48,D,Elite,49.99,2023-07-10,2024-01-05,5,2,Credit Card,758,1
1573,36,F,Basic,19.99,2025-01-03,2026-01-21,6,1,Credit Card,11,0
1574,23,F,Basic,19.99,2024-06-06,2025-11-08,13,1,SEPA,85,1
1575,35,M,Premium,34.99,2024-12-27,2025-06-29,13,0,PayPal,217,1
1576,40,F,Basic,19.99,2023-06-22,2025-04-18,9,0,Credit Card,289,1
1577,31,M,Elite,49.99,2023-04-03,2024-01-16,12,3,Credit Card,747,1
1578,54,M,Elite,49.99,2023-03-21,2023-07-24,5,1,SEPA,923,1
1579,27,D,Basic,19.99,2025-05-08,2025-08-04,5,0,SEPA,181,1
1580,47,M,Premium,34.99,2023-11-29,2023-12-29,4,2,PayPal,765,1
1581,17,F,Basic,19.99,2024-10-19,2024-11-02,6,0,Credit Card,456,0
1582,54,D,Elite,49.99,2023-04-06,2025-05-17,8,3,SEPA,260,1
1583,20,M,Premium,34.99,2023-07-08,2024-09-09,3,1,Credit Card,510,0
1584,16,F,Premium,34.99,2023-10-03,2025-06-11,0,1,PayPal,235,1
1585,22,F,Premium,34.99,2025-01-18,2025-11-28,7,0,SEPA,65,1
1586,25,M,Elite,49.99,2025-11-20,2025-12-06,9,3,PayPal,57,0
1587,30,F,Basic,19.99,2023-08-04,2024-04-15,5,0,Credit Card,657,1
1588,24,F,Premium,34.99,2025-11-30,2026-01-03,6,1,SEPA,29,0
1589,19,M,Basic,19.99,2025-02-27,2026-01-16,11,1,SEPA,16,0
1590,36,M,Elite,49.99,2023-11-28,2025-01-07,0,3,PayPal,390,1
1591,29,F,Elite,49.99,2025-04-10,2025-11-27,7,5,PayPal,66,0
1592,37,M,Premium,34.99,2025-11-19,2026-01-01,3,4,Credit Card,31,0
1593,37,D,Premium,34.99,2023-07-17,2025-05-31,11,1,PayPal,246,1
1594,30,F,Basic,19.99,2023-09-16,2023-12-21,10,3,Credit Card,773,1
1595,43,D,Basic,19.99,2024-09-20,2025-05-09,16,0,PayPal,268,1
1596,30,M,Basic,19.99,2024-02-04,2024-06-28,5,0,SEPA,583,1
1597,19,D,Premium,34.99,2025-12-22,2026-01-24,2,0,SEPA,8,0
1598,22,D,Basic,19.99,2025-02-05,2025-04-27,0,0,PayPal,280,1
1599,55,F,Basic,19.99,2023-11-08,2025-05-14,4,5,Credit Card,263,0
1600,42,F,Premium,34.99,2025-03-09,2025-12-01,5,3,SEPA,62,1
1601,35,M,Elite,49.99,2024-05-29,2025-12-19,0,0,Credit Card,44,1
1602,46,M,Basic,19.99,2023-10-15,2024-03-10,4,1,PayPal,693,1
1603,38,M,Basic,19.99,2024-02-01,2024-10-12,9,0,SEPA,477,0
1604,44,M,Elite,49.99,2023-11-07,2024-06-04,7,4,PayPal,607,1
1605,22,D,Elite,49.99,2024-09-29,2025-06-24,2,3,SEPA,222,1
1606,20,D,Premium,34.99,2025-07-19,2025-08-27,14,0,Credit Card,158,1
1607,45,F,Elite,49.99,2023-08-20,2025-05-22,11,5,Credit Card,255,0
1608,49,M,Basic,19.99,2024-08-19,2025-04-06,11,0,Credit Card,301,1
1609,43,F,Basic,19.99,2024-05-09,2025-09-27,0,0,PayPal,127,1
1610,48,F,Premium,34.99,2024-07-18,2025-04-01,6,0,SEPA,306,1
1611,47,M,Elite,49.99,2023-07-27,2025-07-26,2,3,SEPA,190,1
1612,54,D,Elite,49.99,2025-09-26,2025-12-31,3,4,PayPal,32,0
1613,22,M,Basic,19.99,2023-07-21,2025-03-01,2,3,Credit Card,337,0
1614,38,D,Premium,34.99,2025-03-17,2025-04-06,11,0,Credit Card,301,1
1615,17,M,Elite,49.99,2025-06-03,2025-11-21,10,5,Credit Card,72,1
1616,45,F,Premium,34.99,2025-04-24,2025-05-08,9,0,SEPA,269,0
1617,19,F,Premium,34.99,2024-07-20,2025-10-19,6,0,SEPA,105,0
1618,51,D,Premium,34.99,2024-03-04,2025-09-26,7,0,SEPA,128,0
1619,37,F,Elite,49.99,2025-10-20,2025-10-31,0,2,Credit Card,93,0
1620,21,D,Premium,34.99,2024-09-18,2024-11-08,6,3,Credit Card,450,1
1621,47,F,Premium,34.99,2024-02-19,2024-11-16,10,0,SEPA,442,1
1622,23,M,Elite,49.99,2024-10-23,2024-10-31,6,5,Credit Card,458,1
1623,55,D,Basic,19.99,2023-12-31,2025-02-10,6,1,PayPal,356,1
1624,25,D,Premium,34.99,2025-04-08,2025-08-20,4,0,SEPA,165,0
1625,36,M,Premium,34.99,2024-08-24,2024-11-16,9,0,Credit Card,442,1
1626,30,D,Basic,19.99,2023-02-23,2025-12-01,6,2,SEPA,62,0
1627,34,M,Basic,19.99,2023-10-25,2023-11-06,8,0,PayPal,818,1
1628,27,D,Elite,49.99,2024-01-29,2025-03-26,3,4,Credit Card,312,0
1629,32,F,Premium,34.99,2024-06-19,2025-06-26,1,4,PayPal,220,1
1630,24,F,Elite,49.99,2025-01-01,2025-02-09,8,5,PayPal,357,1
1631,36,M,Elite,49.99,2025-09-01,2026-01-16,8,4,PayPal,16,0
1632,33,D,Basic,19.99,2024-04-03,2025-07-23,1,1,SEPA,193,1
1633,51,F,Elite,49.99,2023-12-17,2024-01-08,3,0,PayPal,755,1
1634,38,M,Elite,49.99,2023-10-30,2024-01-03,7,4,SEPA,760,0
1635,24,F,Basic,19.99,2025-10-02,2025-11-26,4,0,Credit Card,67,0
1636,52,D,Premium,34.99,2024-11-07,2025-03-06,11,2,Credit Card,332,1
1637,38,D,Basic,19.99,2023-01-14,2023-05-02,6,0,Credit Card,1006,1
1638,28,M,Elite,49.99,2023-11-27,2025-12-16,9,0,SEPA,47,0
1639,23,F,Basic,19.99,2025-10-10,2026-01-11,9,2,PayPal,21,0
1640,40,D,Premium,34.99,2025-03-04,2025-09-28,10,2,Credit Card,126,1
1641,43,F,Premium,34.99,2023-12-30,2025-12-23,10,1,Credit Card,40,1
1642,44,M,Elite,49.99,2023-06-17,2024-05-29,7,7,PayPal,613,1
1643,39,M,Basic,19.99,2023-05-02,2025-03-31,17,1,Credit Card,307,1
1644,17,D,Elite,49.99,2025-02-26,2025-08-01,6,3,PayPal,184,1
1645,50,M,Premium,34.99,2025-10-17,2025-11-09,12,2,Credit Card,84,1
1646,27,D,Basic,19.99,2023-12-29,2025-03-24,7,0,PayPal,314,1
1647,35,F,Basic,19.99,2023-09-04,2025-12-08,4,2,SEPA,55,0
1648,54,M,Elite,49.99,2025-10-16,2025-11-09,16,0,PayPal,84,0
1649,23,D,Elite,49.99,2025-03-07,2025-10-22,10,3,Credit Card,102,1
1650,18,F,Basic,19.99,2024-01-21,2025-03-09,13,0,PayPal,329,1
1651,49,M,Elite,49.99,2023-07-22,2025-12-06,3,0,PayPal,57,0
1652,41,D,Elite,49.99,2025-12-25,2026-01-27,9,4,SEPA,5,0
1653,41,F,Premium,34.99,2024-08-22,2025-11-01,8,1,PayPal,92,1
1654,35,F,Premium,34.99,2025-09-18,2025-12-26,8,0,SEPA,37,0
1655,35,D,Elite,49.99,2024-01-21,2024-04-21,12,1,PayPal,651,1
1656,19,F,Premium,34.99,2023-04-09,2023-06-05,11,5,PayPal,972,1
1657,48,D,Basic,19.99,2025-06-07,2025-12-13,0,0,SEPA,50,1
1658,27,M,Elite,49.99,2023-07-22,2024-11-01,5,5,PayPal,457,1
1659,40,M,Elite,49.99,2023-02-01,2023-05-04,10,4,PayPal,1004,0
1660,40,M,Premium,34.99,2024-11-08,2025-02-06,11,0,PayPal,360,1
1661,43,D,Elite,49.99,2024-05-19,2025-02-07,5,0,PayPal,359,1
1662,16,F,Premium,34.99,2024-07-12,2025-09-04,2,3,Credit Card,150,1
